class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
ellipse,0,0,0,0,0,0.25194353793247276,0.4291656353435506,0.5445788069720688,0.6329489313015673,0.7045267634787599,0.7640464053114201,0.8141567396209008,0.8565108417646292,0.8922139797380213,0.9220390921262227,0.9465419839433038,0.9661276859272218,0.9810907306932612,0.9916403967057676,0.9979166644037433,1.0,0.9979166644037433,0.9916403967057676,0.9810907306932612,0.9661276859272218,0.9465419839433038,0.9220390921262227,0.8922139797380213,0.8565108417646292,0.8141567396209008,0.7640464053114201,0.7045267634787599,0.6329489313015673,0.5445788069720688,0.4291656353435506,0.25194353793247276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.11428571428571428,0.17142857142857143,0.22857142857142856,0.2857142857142857,0.34285714285714286,0.4,0.45714285714285713,0.5142857142857142,0.5714285714285714,0.6285714285714286,0.6857142857142857,0.7428571428571429,0.8,0.8571428571428571,0.9142857142857143,1.0285714285714285,0.9714285714285714,0.9142857142857143,0.8571428571428571,0.8,0.7428571428571429,0.6857142857142857,0.6285714285714286,0.5714285714285714,0.5142857142857142,0.45714285714285713,0.4,0.34285714285714286,0.2857142857142857,0.22857142857142856,0.17142857142857143,0.11428571428571428,0.05714285714285714,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45812284729085123,0.6285393610547089,0.7453559924999299,0.8314794192830981,0.8958064164776166,0.9428090415820634,0.9749960430435691,0.9938079899999065,1.0,0.9938079899999065,0.9749960430435691,0.9428090415820634,0.8958064164776166,0.8314794192830981,0.7453559924999299,0.6285393610547089,0.45812284729085123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.6,0.6666666666666666,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.8,0.7333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.3888888888888889,0.4444444444444444,0.5,0.5555555555555556,0.6111111111111112,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.8333333333333334,0.8888888888888888,0.9444444444444444,1.0,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.6666666666666666,0.6111111111111112,0.5555555555555556,0.5,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.4749736834815167,0.6,0.6939740629158989,0.7683749084919419,0.8284926070883192,0.8772684879784524,0.916515138991168,0.9474175425861608,0.9707728879609278,0.9871170143402453,0.996794863550169,1.0,0.996794863550169,0.9871170143402453,0.9707728879609278,0.9474175425861608,0.916515138991168,0.8772684879784524,0.8284926070883192,0.7683749084919419,0.6939740629158989,0.6,0.4749736834815167,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916610405434509,0.4938181170261107,0.622513959272885,0.7183787670373177,0.7934038082997678,0.8531050813195037,0.9005354424873034,0.9375590718629488,0.9653740570075877,0.9847610132961848,0.9962121075990956,1.0,0.9962121075990956,0.9847610132961848,0.9653740570075877,0.9375590718629488,0.9005354424873034,0.8531050813195037,0.7934038082997678,0.7183787670373177,0.622513959272885,0.4938181170261107,0.2916610405434509,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.6363636363636364,0.7272727272727273,0.8181818181818182,0.9090909090909091,1.0,0.9090909090909091,0.8181818181818182,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.5,0.5714285714285714,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.8571428571428571,0.9285714285714286,1.0,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.7142857142857143,0.6428571428571429,0.5714285714285714,0.5,0.42857142857142855,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.43478260869565216,0.5217391304347826,0.6086956521739131,0.6956521739130435,0.782608695652174,0.8695652173913043,1.0434782608695652,0.9565217391304348,0.8695652173913043,0.782608695652174,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.43478260869565216,0.34782608695652173,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.3846153846153846,0.532938710021193,0.6389710663783135,0.7216024245882199,0.7882269819968922,0.8426500884694864,0.8871201995900613,0.9230769230769231,0.9514859136040755,0.9730085108210398,0.9880948137434714,0.9970370305242862,1.0,0.9970370305242862,0.9880948137434714,0.9730085108210398,0.9514859136040755,0.9230769230769231,0.8871201995900613,0.8426500884694864,0.7882269819968922,0.7216024245882199,0.6389710663783135,0.532938710021193,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.2916610405434509,0.4938181170261107,0.622513959272885,0.7183787670373177,0.7934038082997678,0.8531050813195037,0.9005354424873034,0.9375590718629488,0.9653740570075877,0.9847610132961848,0.9962121075990956,1.0,0.9962121075990956,0.9847610132961848,0.9653740570075877,0.9375590718629488,0.9005354424873034,0.8531050813195037,0.7934038082997678,0.7183787670373177,0.622513959272885,0.4938181170261107,0.2916610405434509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,1.0,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.4,0.4666666666666667,0.5333333333333333,0.6,0.6666666666666666,0.7333333333333333,0.8,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.8,0.7333333333333333,0.6666666666666666,0.6,0.5333333333333333,0.4666666666666667,0.4,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.25194353793247276,0.4291656353435506,0.5445788069720688,0.6329489313015673,0.7045267634787599,0.7640464053114201,0.8141567396209008,0.8565108417646292,0.8922139797380213,0.9220390921262227,0.9465419839433038,0.9661276859272218,0.9810907306932612,0.9916403967057676,0.9979166644037433,1.0,0.9979166644037433,0.9916403967057676,0.9810907306932612,0.9661276859272218,0.9465419839433038,0.9220390921262227,0.8922139797380213,0.8565108417646292,0.8141567396209008,0.7640464053114201,0.7045267634787599,0.6329489313015673,0.5445788069720688,0.4291656353435506,0.25194353793247276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34798527267687634,0.4841229182759271,0.582961190818051,0.6614378277661477,0.7261843774138906,0.7806247497997998,0.8267972847076845,0.8660254037844386,0.899218410621135,0.9270248108869579,0.9499177595981665,0.9682458365518543,0.982264602843857,0.9921567416492215,0.998044963916957,1.0,0.998044963916957,0.9921567416492215,0.982264602843857,0.9682458365518543,0.9499177595981665,0.9270248108869579,0.899218410621135,0.8660254037844386,0.8267972847076845,0.7806247497997998,0.7261843774138906,0.6614378277661477,0.582961190818051,0.4841229182759271,0.34798527267687634,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32014539633148525,0.5393131982084,0.6760648725613225,0.7753115717187492,0.850289180073869,0.9070362073481099,0.9488292830168392,0.9775881905793005,0.9944444014574307,1.0,0.9944444014574307,0.9775881905793005,0.9488292830168392,0.9070362073481099,0.850289180073869,0.7753115717187492,0.6760648725613225,0.5393131982084,0.32014539633148525,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.6153846153846154,0.6923076923076923,0.7692307692307693,0.8461538461538461,0.9230769230769231,1.0,0.9230769230769231,0.8461538461538461,0.7692307692307693,0.6923076923076923,0.6153846153846154,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.07692307692307693,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.28,0.4749736834815167,0.6,0.6939740629158989,0.7683749084919419,0.8284926070883192,0.8772684879784524,0.916515138991168,0.9474175425861608,0.9707728879609278,0.9871170143402453,0.996794863550169,1.0,0.996794863550169,0.9871170143402453,0.9707728879609278,0.9474175425861608,0.916515138991168,0.8772684879784524,0.8284926070883192,0.7683749084919419,0.6939740629158989,0.6,0.4749736834815167,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34798527267687634,0.4841229182759271,0.582961190818051,0.6614378277661477,0.7261843774138906,0.7806247497997998,0.8267972847076845,0.8660254037844386,0.899218410621135,0.9270248108869579,0.9499177595981665,0.9682458365518543,0.982264602843857,0.9921567416492215,0.998044963916957,1.0,0.998044963916957,0.9921567416492215,0.982264602843857,0.9682458365518543,0.9499177595981665,0.9270248108869579,0.899218410621135,0.8660254037844386,0.8267972847076845,0.7806247497997998,0.7261843774138906,0.6614378277661477,0.582961190818051,0.4841229182759271,0.34798527267687634,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,1.0,0.875,0.75,0.625,0.5,0.375,0.25,0.125,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.22499908685620826,0.3846153846153846,0.48987110703955894,0.5716281233232808,0.6389710663783135,0.6960959979742681,0.7453559924999299,0.7882269819968922,0.8257047275951086,0.8584958483478567,0.8871201995900613,0.911970217629679,0.9333474217026305,0.9514859136040755,0.966568042306193,0.9787351119996058,0.9880948137434714,0.9947263969882474,0.9986842099564331,1.0,0.9986842099564331,0.9947263969882474,0.9880948137434714,0.9787351119996058,0.966568042306193,0.9514859136040755,0.9333474217026305,0.911970217629679,0.8871201995900613,0.8584958483478567,0.8257047275951086,0.7882269819968922,0.7453559924999299,0.6960959979742681,0.6389710663783135,0.5716281233232808,0.48987110703955894,0.3846153846153846,0.22499908685620826,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.2,0.4,0.6,0.8,1.0,0.8,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.8571428571428571,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.916515138991168,0.9797958971132712,1.0,0.9797958971132712,0.916515138991168,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.916515138991168,0.9797958971132712,1.0,0.9797958971132712,0.916515138991168,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.47058823529411764,0.5294117647058824,0.5882352941176471,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.8235294117647058,0.8823529411764706,0.9411764705882353,1.0,0.9411764705882353,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.7058823529411765,0.6470588235294118,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.35294117647058826,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.916515138991168,0.9797958971132712,1.0,0.9797958971132712,0.916515138991168,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
square,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.27586206896551724,0.3448275862068966,0.41379310344827586,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.6896551724137931,0.7586206896551724,0.8275862068965517,0.896551724137931,1.0344827586206897,0.9655172413793104,0.896551724137931,0.8275862068965517,0.7586206896551724,0.6896551724137931,0.6206896551724138,0.5517241379310345,0.4827586206896552,0.41379310344827586,0.3448275862068966,0.27586206896551724,0.20689655172413793,0.13793103448275862,0.06896551724137931,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696336996029822,0.45812284729085123,0.5797213274999454,0.6717910054524835,0.7453559924999299,0.8055023396641313,0.8550663985640886,0.8958064164776166,0.9288841632581076,0.9550960709798242,0.9749960430435691,0.9889651794680511,0.9972527420619451,1.0,0.9972527420619451,0.9889651794680511,0.9749960430435691,0.9550960709798242,0.9288841632581076,0.8958064164776166,0.8550663985640886,0.8055023396641313,0.7453559924999299,0.6717910054524835,0.5797213274999454,0.45812284729085123,0.2696336996029822,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049106779729927,0.5150787536377127,0.6476890718445449,0.7453559924999299,0.8206518066482898,0.8793421577437804,0.9245946589975047,0.9583148474999099,0.9816918156232526,0.9954545219222319,1.0,0.9954545219222319,0.9816918156232526,0.9583148474999099,0.9245946589975047,0.8793421577437804,0.8206518066482898,0.7453559924999299,0.6476890718445449,0.5150787536377127,0.3049106779729927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
triangle,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.34782608695652173,0.43478260869565216,0.5217391304347826,0.6086956521739131,0.6956521739130435,0.782608695652174,0.8695652173913043,1.0434782608695652,0.9565217391304348,0.8695652173913043,0.782608695652174,0.6956521739130435,0.6086956521739131,0.5217391304347826,0.43478260869565216,0.34782608695652173,0.2608695652173913,0.17391304347826086,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
ellipse,0,0,0,0,0,0.0,0.3846153846153846,0.532938710021193,0.6389710663783135,0.7216024245882199,0.7882269819968922,0.8426500884694864,0.8871201995900613,0.9230769230769231,0.9514859136040755,0.9730085108210398,0.9880948137434714,0.9970370305242862,1.0,0.9970370305242862,0.9880948137434714,0.9730085108210398,0.9514859136040755,0.9230769230769231,0.8871201995900613,0.8426500884694864,0.7882269819968922,0.7216024245882199,0.6389710663783135,0.532938710021193,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
